,datetime,x,y,ndvi,ndvi_scaled,ndsi,ndsi_scaled
0,2025-04-02 10:10:51+00:00,2762585,1230445,0.0,0,0.0,0
1,2025-04-03 10:25:59+00:00,2762585,1230445,0.0,0,0.0,0
2,2025-04-04 10:10:41+00:00,2762585,1230445,0.0,0,0.0,0
3,2025-04-05 10:20:41+00:00,2762585,1230445,0.5338542,5338,-0.013487489,-134
4,2025-04-07 10:05:59+00:00,2762585,1230445,0.0,0,0.0,0
5,2025-04-07 10:17:01+00:00,2762585,1230445,0.7084047,7084,-0.12500001,-1250
6,2025-04-08 10:30:51+00:00,2762585,1230445,0.0,0,0.0,0
7,2025-04-12 10:10:41+00:00,2762585,1230445,0.0,0,0.0,0
8,2025-04-22 10:10:51+00:00,2762585,1230445,0.0,0,0.0,0
9,2025-04-23 10:25:59+00:00,2762585,1230445,0.0,0,0.0,0
10,2025-04-28 10:30:51+00:00,2762585,1230445,0.0,0,0.0,0
11,2025-04-30 10:15:59+00:00,2762585,1230445,0.69852936,6985,-0.18627453,-1862
12,2025-04-30 10:27:01+00:00,2762585,1230445,0.0,0,0.0,0
13,2025-05-02 10:10:41+00:00,2762585,1230445,0.0,0,0.0,0
14,2025-05-10 10:15:59+00:00,2762585,1230445,0.6130791,6130,0.06499998,649
15,2025-05-10 10:30:31+00:00,2762585,1230445,0.0,0,0.0,0
16,2025-05-13 10:25:59+00:00,2762585,1230445,0.0,0,0.0,0
17,2025-05-15 10:16:11+00:00,2762585,1230445,0.0049683508,49,-0.003076052,-30
18,2025-05-17 10:17:01+00:00,2762585,1230445,0.005022275,50,0.026542852,265
19,2025-05-18 10:26:21+00:00,2762585,1230445,0.0,0,0.0,0
20,2025-05-30 10:15:59+00:00,2762585,1230445,0.71345025,7134,-0.14204542,-1420
21,2025-05-30 10:30:41+00:00,2762585,1230445,0.0,0,0.0,0
22,2025-06-09 10:15:59+00:00,2762585,1230445,0.7738694,7738,0.10238906,1023
23,2025-06-09 10:27:01+00:00,2762585,1230445,0.0,0,0.0,0
24,2025-06-11 10:10:41+00:00,2762585,1230445,0.0,0,0.0,0
25,2025-06-12 10:25:59+00:00,2762585,1230445,0.0,0,0.0,0
26,2025-06-13 10:07:01+00:00,2762585,1230445,0.0,0,0.0,0
27,2025-06-14 10:16:21+00:00,2762585,1230445,0.77195686,7719,-0.11544714,-1154
28,2025-06-16 10:20:41+00:00,2762585,1230445,0.16134807,1613,-0.05100208,-510
29,2025-06-17 10:26:21+00:00,2762585,1230445,0.0,0,0.0,0
30,2025-06-19 10:15:59+00:00,2762585,1230445,0.7757937,7757,0.054229926,542
31,2025-06-19 10:30:41+00:00,2762585,1230445,0.0,0,0.0,0
32,2025-06-21 10:06:11+00:00,2762585,1230445,0.0,0,0.0,0
33,2025-06-22 10:25:59+00:00,2762585,1230445,0.0,0,0.0,0
34,2025-06-26 10:05:59+00:00,2762585,1230445,0.0,0,0.0,0
35,2025-06-26 10:17:01+00:00,2762585,1230445,0.060879517,608,-0.0065270495,-65
36,2025-06-29 10:27:01+00:00,2762585,1230445,0.0,0,0.0,0
37,2025-07-01 10:10:51+00:00,2762585,1230445,0.0,0,0.0,0
38,2025-07-02 10:25:59+00:00,2762585,1230445,0.0,0,0.0,0
39,2025-07-03 10:07:11+00:00,2762585,1230445,0.0,0,0.0,0
40,2025-07-04 10:20:41+00:00,2762585,1230445,-0.031771515,-317,-0.013252144,-132
41,2025-07-12 10:25:59+00:00,2762585,1230445,0.0,0,0.0,0
42,2025-07-09 10:15:59+00:00,2762585,1230445,0.011626606,116,-0.025677823,-256
43,2025-07-09 10:30:41+00:00,2762585,1230445,0.0,0,0.0,0
44,2025-07-17 10:30:51+00:00,2762585,1230445,0.0,0,0.0,0
45,2025-07-19 10:15:59+00:00,2762585,1230445,0.7485265,7485,0.03685502,368
46,2025-07-22 10:25:59+00:00,2762585,1230445,0.0,0,0.0,0
