,datetime,x,y,ndvi,ndvi_scaled,ndsi,ndsi_scaled
0,2025-04-03 10:25:59+00:00,2690025,1287415,0.521449,5214,-0.25432524,-2543
1,2025-04-05 10:20:41+00:00,2690025,1287415,0.5433387,5433,-0.27873364,-2787
2,2025-04-07 10:17:01+00:00,2690025,1287415,0.5543958,5543,-0.25274727,-2527
3,2025-04-08 10:30:51+00:00,2690025,1287415,0.5586265,5586,-0.25714284,-2571
4,2025-04-23 10:25:59+00:00,2690025,1287415,0.702346,7023,-0.21243522,-2124
5,2025-04-28 10:30:51+00:00,2690025,1287415,0.84433603,8443,-0.29255864,-2925
6,2025-04-30 10:15:59+00:00,2690025,1287415,0.87964594,8796,-0.25997952,-2599
7,2025-04-30 10:27:01+00:00,2690025,1287415,0.8742201,8742,-0.26538226,-2653
8,2025-05-10 10:15:59+00:00,2690025,1287415,0.9002239,9002,-0.25846702,-2584
9,2025-05-10 10:30:31+00:00,2690025,1287415,0.8973642,8973,-0.28011402,-2801
10,2025-05-13 10:25:59+00:00,2690025,1287415,0.4780488,4780,-0.00956022,-95
11,2025-05-15 10:16:11+00:00,2690025,1287415,0.86510265,8651,-0.27161077,-2716
12,2025-05-17 10:17:01+00:00,2690025,1287415,0.033928555,339,0.018631862,186
13,2025-05-18 10:26:21+00:00,2690025,1287415,0.7825465,7825,-0.116883114,-1168
14,2025-05-30 10:15:59+00:00,2690025,1287415,0.9099485,9099,-0.25168037,-2516
15,2025-05-30 10:30:41+00:00,2690025,1287415,0.90621865,9062,-0.29666367,-2966
16,2025-06-09 10:15:59+00:00,2690025,1287415,0.84269226,8426,-0.16801998,-1680
17,2025-06-09 10:27:01+00:00,2690025,1287415,0.8583595,8583,-0.20121488,-2012
18,2025-06-12 10:25:59+00:00,2690025,1287415,0.8748783,8748,-0.1942324,-1942
19,2025-06-14 10:16:21+00:00,2690025,1287415,0.5072391,5072,-0.113383226,-1133
20,2025-06-16 10:20:41+00:00,2690025,1287415,0.24195807,2419,-0.040707994,-407
21,2025-06-17 10:26:21+00:00,2690025,1287415,0.89016235,8901,-0.3077538,-3077
22,2025-06-19 10:15:59+00:00,2690025,1287415,0.89335006,8933,-0.2521994,-2521
23,2025-06-19 10:30:41+00:00,2690025,1287415,0.8718513,8718,-0.24534987,-2453
24,2025-06-22 10:25:59+00:00,2690025,1287415,0.8985873,8985,-0.29936308,-2993
25,2025-06-26 10:17:01+00:00,2690025,1287415,0.5567794,5567,-0.30727074,-3072
26,2025-06-29 10:27:01+00:00,2690025,1287415,0.8903964,8903,-0.28148147,-2814
27,2025-07-02 10:25:59+00:00,2690025,1287415,0.8624642,8624,-0.26176712,-2617
28,2025-07-04 10:20:41+00:00,2690025,1287415,0.07094172,709,-0.052151322,-521
29,2025-07-12 10:25:59+00:00,2690025,1287415,0.6397218,6397,0.2493807,2493
30,2025-07-09 10:15:59+00:00,2690025,1287415,-0.022203876,-222,0.016438758,164
31,2025-07-09 10:30:41+00:00,2690025,1287415,-0.03984386,-398,0.0040315455,40
32,2025-07-17 10:30:51+00:00,2690025,1287415,-0.002268591,-22,-0.026519746,-265
33,2025-07-19 10:15:59+00:00,2690025,1287415,0.85849625,8584,-0.2261245,-2261
34,2025-07-22 10:25:59+00:00,2690025,1287415,0.8540934,8540,-0.20389698,-2038
