,datetime,x,y,ndvi,ndvi_scaled,ndsi,ndsi_scaled
0,2025-04-03 10:25:59+00:00,2644035,1133765,0.16685082,1668,-0.09698139,-969
1,2025-04-05 10:20:41+00:00,2644035,1133765,0.23412898,2341,-0.074721746,-747
2,2025-04-07 10:17:01+00:00,2644035,1133765,0.30130133,3013,-0.044885937,-448
3,2025-04-08 10:30:51+00:00,2644035,1133765,0.27872714,2787,-0.16,-1600
4,2025-04-23 10:25:59+00:00,2644035,1133765,0.1338194,1338,0.078444116,784
5,2025-04-28 10:30:51+00:00,2644035,1133765,0.16868104,1686,-0.025197983,-251
6,2025-04-30 10:15:59+00:00,2644035,1133765,0.2933163,2933,-0.05172412,-517
7,2025-04-30 10:27:01+00:00,2644035,1133765,0.10290236,1029,-0.19822705,-1982
8,2025-05-10 10:15:59+00:00,2644035,1133765,0.32284066,3228,-0.0586207,-586
9,2025-05-10 10:30:31+00:00,2644035,1133765,0.0015109335,15,0.003347084,33
10,2025-05-13 10:25:59+00:00,2644035,1133765,0.04738118,473,-0.093464606,-934
11,2025-05-15 10:16:11+00:00,2644035,1133765,0.30299398,3029,-0.07637653,-763
12,2025-05-17 10:17:01+00:00,2644035,1133765,0.34865296,3486,-0.13412352,-1341
13,2025-05-18 10:26:21+00:00,2644035,1133765,0.42039216,4203,-0.08092893,-809
14,2025-05-30 10:15:59+00:00,2644035,1133765,0.44744045,4474,-0.07448273,-744
15,2025-05-30 10:30:41+00:00,2644035,1133765,0.40238613,4023,-0.1725293,-1725
16,2025-06-09 10:15:59+00:00,2644035,1133765,0.49571428,4957,-0.1188811,-1188
17,2025-06-09 10:27:01+00:00,2644035,1133765,0.42587063,4258,-0.12908241,-1290
18,2025-06-12 10:25:59+00:00,2644035,1133765,0.42155814,4215,-0.21768138,-2176
19,2025-06-14 10:16:21+00:00,2644035,1133765,0.069313854,693,-0.17883894,-1788
20,2025-06-16 10:20:41+00:00,2644035,1133765,0.4157143,4157,-0.14190316,-1419
21,2025-06-17 10:26:21+00:00,2644035,1133765,0.48066828,4806,-0.22690438,-2269
22,2025-06-19 10:15:59+00:00,2644035,1133765,0.49487087,4948,-0.14382176,-1438
23,2025-06-19 10:30:41+00:00,2644035,1133765,0.42682248,4268,-0.26712328,-2671
24,2025-06-22 10:25:59+00:00,2644035,1133765,0.49023634,4902,-0.2236504,-2236
25,2025-06-26 10:17:01+00:00,2644035,1133765,0.16873954,1687,-0.15121172,-1512
26,2025-06-29 10:27:01+00:00,2644035,1133765,0.45395803,4539,-0.22834647,-2283
27,2025-07-02 10:25:59+00:00,2644035,1133765,0.30485436,3048,-0.24772161,-2477
28,2025-07-04 10:20:41+00:00,2644035,1133765,0.057195753,571,0.087327324,873
29,2025-07-12 10:25:59+00:00,2644035,1133765,0.4409811,4409,-0.17093311,-1709
30,2025-07-09 10:15:59+00:00,2644035,1133765,0.48133892,4813,-0.18699189,-1869
31,2025-07-09 10:30:41+00:00,2644035,1133765,0.37995052,3799,-0.27061105,-2706
32,2025-07-17 10:30:51+00:00,2644035,1133765,0.39465237,3946,-0.07296137,-729
33,2025-07-19 10:15:59+00:00,2644035,1133765,-0.036099743,-360,-0.031289574,-312
34,2025-07-22 10:25:59+00:00,2644035,1133765,0.48590863,4859,-0.17358175,-1735
