,datetime,x,y,ndvi,ndvi_scaled,ndsi,ndsi_scaled
0,2025-04-03 10:25:59+00:00,2684555,1295715,0.48114073,4811,-0.08527132,-852
1,2025-04-05 10:20:41+00:00,2684555,1295715,0.5127551,5127,-0.14262429,-1426
2,2025-04-07 10:17:01+00:00,2684555,1295715,0.5170691,5170,-0.071020424,-710
3,2025-04-08 10:30:51+00:00,2684555,1295715,0.51970744,5197,-0.09404387,-940
4,2025-04-23 10:25:59+00:00,2684555,1295715,0.1566339,1566,-0.10007147,-1000
5,2025-04-28 10:30:51+00:00,2684555,1295715,0.588121,5881,-0.10789981,-1078
6,2025-04-30 10:15:59+00:00,2684555,1295715,0.7692806,7692,-0.13354038,-1335
7,2025-04-30 10:27:01+00:00,2684555,1295715,0.7687521,7687,-0.0897638,-897
8,2025-05-10 10:15:59+00:00,2684555,1295715,0.8903099,8903,-0.2345836,-2345
9,2025-05-10 10:30:31+00:00,2684555,1295715,0.8842181,8842,-0.19202656,-1920
10,2025-05-13 10:25:59+00:00,2684555,1295715,0.9008337,9008,-0.17838636,-1783
11,2025-05-15 10:16:11+00:00,2684555,1295715,0.113307185,1133,-0.04975004,-497
12,2025-05-17 10:17:01+00:00,2684555,1295715,-0.036219615,-362,0.015247079,152
13,2025-05-18 10:26:21+00:00,2684555,1295715,0.02395619,239,-0.03662562,-366
14,2025-05-30 10:15:59+00:00,2684555,1295715,0.91544646,9154,-0.19261992,-1926
15,2025-05-30 10:30:41+00:00,2684555,1295715,0.9239496,9239,-0.18380566,-1838
16,2025-06-09 10:15:59+00:00,2684555,1295715,0.91830444,9183,-0.22265324,-2226
17,2025-06-09 10:27:01+00:00,2684555,1295715,0.8955709,8955,-0.17482515,-1748
18,2025-06-12 10:25:59+00:00,2684555,1295715,0.91185284,9118,-0.19366197,-1936
19,2025-06-14 10:16:21+00:00,2684555,1295715,0.8785986,8785,-0.23431633,-2343
20,2025-06-16 10:20:41+00:00,2684555,1295715,-0.009457889,-94,0.0002138755,2
21,2025-06-17 10:26:21+00:00,2684555,1295715,0.90993786,9099,-0.275974,-2759
22,2025-06-19 10:15:59+00:00,2684555,1295715,0.89601016,8960,-0.17033415,-1703
23,2025-06-19 10:30:41+00:00,2684555,1295715,0.9075865,9075,-0.21589883,-2158
24,2025-06-22 10:25:59+00:00,2684555,1295715,0.9103825,9103,-0.20156553,-2015
25,2025-06-26 10:17:01+00:00,2684555,1295715,0.89282894,8928,-0.20206492,-2020
26,2025-06-29 10:27:01+00:00,2684555,1295715,0.9038418,9038,-0.17400001,-1740
27,2025-07-02 10:25:59+00:00,2684555,1295715,0.9147797,9147,-0.12948208,-1294
28,2025-07-04 10:20:41+00:00,2684555,1295715,0.89798015,8979,-0.20025031,-2002
29,2025-07-12 10:25:59+00:00,2684555,1295715,0.880838,8808,-0.22633746,-2263
30,2025-07-09 10:15:59+00:00,2684555,1295715,0.046805367,468,0.013241956,132
31,2025-07-09 10:30:41+00:00,2684555,1295715,0.29746738,2974,-0.031553883,-315
32,2025-07-17 10:30:51+00:00,2684555,1295715,0.8852331,8852,-0.21030045,-2103
33,2025-07-19 10:15:59+00:00,2684555,1295715,0.8413083,8413,-0.14529915,-1452
34,2025-07-22 10:25:59+00:00,2684555,1295715,0.059693575,596,-0.04662973,-466
