,datetime,x,y,ndvi,ndvi_scaled,ndsi,ndsi_scaled
0,2025-04-03 10:25:59+00:00,2684395,1295635,0.8230734,8230,-0.4770384,-4770
1,2025-04-05 10:20:41+00:00,2684395,1295635,0.8051576,8051,-0.45372865,-4537
2,2025-04-07 10:17:01+00:00,2684395,1295635,0.8141481,8141,-0.44563285,-4456
3,2025-04-08 10:30:51+00:00,2684395,1295635,0.7791574,7791,-0.4748899,-4748
4,2025-04-23 10:25:59+00:00,2684395,1295635,0.36397514,3639,-0.0038525285,-38
5,2025-04-28 10:30:51+00:00,2684395,1295635,0.65341425,6534,-0.2875622,-2875
6,2025-04-30 10:15:59+00:00,2684395,1295635,0.8209169,8209,-0.35384616,-3538
7,2025-04-30 10:27:01+00:00,2684395,1295635,0.84451723,8445,-0.46474087,-4647
8,2025-05-10 10:15:59+00:00,2684395,1295635,0.82434607,8243,-0.29548764,-2954
9,2025-05-10 10:30:31+00:00,2684395,1295635,0.8401988,8401,-0.37936386,-3793
10,2025-05-13 10:25:59+00:00,2684395,1295635,0.851347,8513,-0.3464448,-3464
11,2025-05-15 10:16:11+00:00,2684395,1295635,0.17560211,1756,-0.021372309,-213
12,2025-05-17 10:17:01+00:00,2684395,1295635,-0.01051578,-105,0.032677468,326
13,2025-05-18 10:26:21+00:00,2684395,1295635,-0.0070216293,-70,-0.014511301,-145
14,2025-05-30 10:15:59+00:00,2684395,1295635,0.87125826,8712,-0.25778657,-2577
15,2025-05-30 10:30:41+00:00,2684395,1295635,0.8896005,8896,-0.33839154,-3383
16,2025-06-09 10:15:59+00:00,2684395,1295635,0.88067067,8806,-0.2901024,-2901
17,2025-06-09 10:27:01+00:00,2684395,1295635,0.8611035,8611,-0.27184469,-2718
18,2025-06-12 10:25:59+00:00,2684395,1295635,0.89037967,8903,-0.2831715,-2831
19,2025-06-14 10:16:21+00:00,2684395,1295635,0.72072065,7207,-0.24321388,-2432
20,2025-06-16 10:20:41+00:00,2684395,1295635,-0.0103194015,-103,-0.011225616,-112
21,2025-06-17 10:26:21+00:00,2684395,1295635,0.88506424,8850,-0.33486587,-3348
22,2025-06-19 10:15:59+00:00,2684395,1295635,0.8710354,8710,-0.26886445,-2688
23,2025-06-19 10:30:41+00:00,2684395,1295635,0.8920742,8920,-0.32443705,-3244
24,2025-06-22 10:25:59+00:00,2684395,1295635,0.89569294,8956,-0.31850535,-3185
25,2025-06-26 10:17:01+00:00,2684395,1295635,0.86229974,8622,-0.31307793,-3130
26,2025-06-29 10:27:01+00:00,2684395,1295635,0.8923956,8923,-0.33024976,-3302
27,2025-07-02 10:25:59+00:00,2684395,1295635,0.90341383,9034,-0.29590017,-2959
28,2025-07-04 10:20:41+00:00,2684395,1295635,0.86982,8698,-0.300899,-3008
29,2025-07-12 10:25:59+00:00,2684395,1295635,0.7675145,7675,-0.20831051,-2083
30,2025-07-09 10:15:59+00:00,2684395,1295635,0.08738084,873,-0.0053056385,-53
31,2025-07-09 10:30:41+00:00,2684395,1295635,0.3791045,3791,-0.057608698,-576
32,2025-07-17 10:30:51+00:00,2684395,1295635,0.876031,8760,-0.3368984,-3368
33,2025-07-19 10:15:59+00:00,2684395,1295635,0.8053481,8053,-0.22537768,-2253
34,2025-07-22 10:25:59+00:00,2684395,1295635,0.15626515,1562,-0.019390589,-193
