,datetime,x,y,ndvi,ndvi_scaled,ndsi,ndsi_scaled
0,2025-04-02 10:10:51+00:00,2768685,1251225,0.0,0,0.0,0
1,2025-04-03 10:25:59+00:00,2768685,1251225,0.0,0,0.0,0
2,2025-04-04 10:10:41+00:00,2768685,1251225,0.0,0,0.0,0
3,2025-04-05 10:20:41+00:00,2768685,1251225,0.60382277,6038,-0.007832901,-78
4,2025-04-07 10:05:59+00:00,2768685,1251225,0.0,0,0.0,0
5,2025-04-07 10:17:01+00:00,2768685,1251225,0.62311953,6231,-0.023580795,-235
6,2025-04-08 10:30:51+00:00,2768685,1251225,0.0,0,0.0,0
7,2025-04-12 10:10:41+00:00,2768685,1251225,0.0,0,0.0,0
8,2025-04-22 10:10:51+00:00,2768685,1251225,0.0,0,0.0,0
9,2025-04-23 10:25:59+00:00,2768685,1251225,0.0,0,0.0,0
10,2025-04-28 10:30:51+00:00,2768685,1251225,0.0,0,0.0,0
11,2025-04-30 10:15:59+00:00,2768685,1251225,0.82487506,8248,-0.04802869,-480
12,2025-04-30 10:27:01+00:00,2768685,1251225,0.0,0,0.0,0
13,2025-05-02 10:10:41+00:00,2768685,1251225,0.0,0,0.0,0
14,2025-05-10 10:15:59+00:00,2768685,1251225,0.77859205,7785,-0.063037254,-630
15,2025-05-10 10:30:31+00:00,2768685,1251225,0.0,0,0.0,0
16,2025-05-13 10:25:59+00:00,2768685,1251225,0.0,0,0.0,0
17,2025-05-15 10:16:11+00:00,2768685,1251225,0.3350292,3350,0.05943334,594
18,2025-05-17 10:17:01+00:00,2768685,1251225,0.025809737,258,-0.022973273,-229
19,2025-05-18 10:26:21+00:00,2768685,1251225,0.0,0,0.0,0
20,2025-05-30 10:15:59+00:00,2768685,1251225,0.86970514,8697,-0.06744869,-674
21,2025-05-30 10:30:41+00:00,2768685,1251225,0.0,0,0.0,0
22,2025-06-09 10:15:59+00:00,2768685,1251225,0.8392718,8392,-0.093046,-930
23,2025-06-09 10:27:01+00:00,2768685,1251225,0.0,0,0.0,0
24,2025-06-11 10:10:41+00:00,2768685,1251225,0.0,0,0.0,0
25,2025-06-12 10:25:59+00:00,2768685,1251225,0.0,0,0.0,0
26,2025-06-13 10:07:01+00:00,2768685,1251225,0.0,0,0.0,0
27,2025-06-14 10:16:21+00:00,2768685,1251225,0.8473834,8473,-0.1567477,-1567
28,2025-06-16 10:20:41+00:00,2768685,1251225,0.40438133,4043,-0.20369233,-2036
29,2025-06-17 10:26:21+00:00,2768685,1251225,0.0,0,0.0,0
30,2025-06-19 10:15:59+00:00,2768685,1251225,0.78474116,7847,0.011473959,114
31,2025-06-19 10:30:41+00:00,2768685,1251225,0.0,0,0.0,0
32,2025-06-21 10:06:11+00:00,2768685,1251225,0.0,0,0.0,0
33,2025-06-22 10:25:59+00:00,2768685,1251225,0.0,0,0.0,0
34,2025-06-26 10:05:59+00:00,2768685,1251225,0.0,0,0.0,0
35,2025-06-26 10:17:01+00:00,2768685,1251225,0.025847932,258,0.038186315,381
36,2025-06-29 10:27:01+00:00,2768685,1251225,0.0,0,0.0,0
37,2025-07-01 10:10:51+00:00,2768685,1251225,0.0,0,0.0,0
38,2025-07-02 10:25:59+00:00,2768685,1251225,0.0,0,0.0,0
39,2025-07-03 10:07:11+00:00,2768685,1251225,0.0,0,0.0,0
40,2025-07-04 10:20:41+00:00,2768685,1251225,0.7600175,7600,-0.124056056,-1240
41,2025-07-12 10:25:59+00:00,2768685,1251225,0.0,0,0.0,0
42,2025-07-09 10:15:59+00:00,2768685,1251225,0.095906414,959,-0.029576322,-295
43,2025-07-09 10:30:41+00:00,2768685,1251225,0.0,0,0.0,0
44,2025-07-17 10:30:51+00:00,2768685,1251225,0.0,0,0.0,0
45,2025-07-19 10:15:59+00:00,2768685,1251225,0.8109267,8109,-0.00090659986,-9
46,2025-07-22 10:25:59+00:00,2768685,1251225,0.0,0,0.0,0
