,datetime,x,y,ndvi,ndvi_scaled,ndsi,ndsi_scaled
0,2025-04-03 10:25:59+00:00,2692025,1121445,0.05088577,508,-0.0145892175,-145
1,2025-04-05 10:20:41+00:00,2692025,1121445,0.45334262,4533,-0.35469514,-3546
2,2025-04-07 10:17:01+00:00,2692025,1121445,0.5648795,5648,-0.35290363,-3529
3,2025-04-08 10:30:51+00:00,2692025,1121445,0.0,0,-0.0011964091,-11
4,2025-04-23 10:25:59+00:00,2692025,1121445,-0.03382113,-338,0.02238059,223
5,2025-04-28 10:30:51+00:00,2692025,1121445,0.02072618,207,0.034299057,342
6,2025-04-30 10:15:59+00:00,2692025,1121445,0.5548922,5548,-0.29514322,-2951
7,2025-04-30 10:27:01+00:00,2692025,1121445,0.50087106,5008,-0.31948423,-3194
8,2025-05-10 10:15:59+00:00,2692025,1121445,-0.023587625,-235,0.019349322,193
9,2025-05-10 10:30:31+00:00,2692025,1121445,-0.009953382,-99,0.008782348,87
10,2025-05-13 10:25:59+00:00,2692025,1121445,0.097725354,977,-0.027660994,-276
11,2025-05-15 10:16:11+00:00,2692025,1121445,0.5804617,5804,-0.3062173,-3062
12,2025-05-17 10:17:01+00:00,2692025,1121445,0.6284722,6284,-0.27358487,-2735
13,2025-05-18 10:26:21+00:00,2692025,1121445,0.60641396,6064,-0.16213845,-1621
14,2025-05-30 10:15:59+00:00,2692025,1121445,0.794202,7942,-0.25017324,-2501
15,2025-05-30 10:30:41+00:00,2692025,1121445,0.8068128,8068,-0.271137,-2711
16,2025-06-09 10:15:59+00:00,2692025,1121445,0.78854066,7885,-0.1807229,-1807
17,2025-06-09 10:27:01+00:00,2692025,1121445,0.7539112,7539,-0.13508771,-1350
18,2025-06-12 10:25:59+00:00,2692025,1121445,0.7446056,7446,-0.12094394,-1209
19,2025-06-14 10:16:21+00:00,2692025,1121445,0.8154426,8154,-0.2716593,-2716
20,2025-06-16 10:20:41+00:00,2692025,1121445,0.839697,8396,-0.23948497,-2394
21,2025-06-17 10:26:21+00:00,2692025,1121445,0.8103715,8103,-0.23535253,-2353
22,2025-06-19 10:15:59+00:00,2692025,1121445,0.8293289,8293,-0.22628823,-2262
23,2025-06-19 10:30:41+00:00,2692025,1121445,0.8324647,8324,-0.22462939,-2246
24,2025-06-22 10:25:59+00:00,2692025,1121445,0.8634783,8634,-0.25316456,-2531
25,2025-06-26 10:17:01+00:00,2692025,1121445,-0.049505897,-495,0.022835577,228
26,2025-06-29 10:27:01+00:00,2692025,1121445,0.09966046,996,-0.027979493,-279
27,2025-07-02 10:25:59+00:00,2692025,1121445,0.43397987,4339,0.011556757,115
28,2025-07-04 10:20:41+00:00,2692025,1121445,0.5069885,5069,-0.3090909,-3090
29,2025-07-12 10:25:59+00:00,2692025,1121445,0.017883735,178,-0.0010508128,-10
30,2025-07-09 10:15:59+00:00,2692025,1121445,0.84726137,8472,-0.2970796,-2970
31,2025-07-09 10:30:41+00:00,2692025,1121445,0.8390151,8390,-0.3196159,-3196
32,2025-07-17 10:30:51+00:00,2692025,1121445,0.85126853,8512,-0.3040201,-3040
33,2025-07-19 10:15:59+00:00,2692025,1121445,-0.047948934,-479,-0.0045862654,-45
34,2025-07-22 10:25:59+00:00,2692025,1121445,0.7878788,7878,-0.27991453,-2799
