,datetime,x,y,ndvi,ndvi_scaled,ndsi,ndsi_scaled
0,2025-04-02 10:10:51+00:00,2781535,1182975,0.0,0,0.0,0
1,2025-04-03 10:25:59+00:00,2781535,1182975,0.0,0,0.0,0
2,2025-04-04 10:10:41+00:00,2781535,1182975,0.0,0,0.0,0
3,2025-04-05 10:20:41+00:00,2781535,1182975,0.68347216,6834,-0.18244171,-1824
4,2025-04-07 10:05:59+00:00,2781535,1182975,0.0,0,0.0,0
5,2025-04-07 10:17:01+00:00,2781535,1182975,0.7593706,7593,-0.23489933,-2348
6,2025-04-08 10:30:51+00:00,2781535,1182975,0.0,0,0.0,0
7,2025-04-12 10:10:41+00:00,2781535,1182975,0.0,0,0.0,0
8,2025-04-22 10:10:51+00:00,2781535,1182975,0.0,0,0.0,0
9,2025-04-23 10:25:59+00:00,2781535,1182975,0.0,0,0.0,0
10,2025-04-28 10:30:51+00:00,2781535,1182975,0.0,0,0.0,0
11,2025-04-30 10:15:59+00:00,2781535,1182975,0.74063855,7406,-0.19593908,-1959
12,2025-04-30 10:27:01+00:00,2781535,1182975,0.0,0,0.0,0
13,2025-05-02 10:10:41+00:00,2781535,1182975,0.0,0,0.0,0
14,2025-05-10 10:15:59+00:00,2781535,1182975,-0.093452916,-934,-0.24755366,-2475
15,2025-05-10 10:30:31+00:00,2781535,1182975,0.0,0,0.0,0
16,2025-05-13 10:25:59+00:00,2781535,1182975,0.0,0,0.0,0
17,2025-05-15 10:16:11+00:00,2781535,1182975,0.6993077,6993,-0.11111113,-1111
18,2025-05-17 10:17:01+00:00,2781535,1182975,0.41051313,4105,-0.075192064,-751
19,2025-05-18 10:26:21+00:00,2781535,1182975,0.0,0,0.0,0
20,2025-05-30 10:15:59+00:00,2781535,1182975,0.767642,7676,-0.30618638,-3061
21,2025-05-30 10:30:41+00:00,2781535,1182975,0.0,0,0.0,0
22,2025-06-09 10:15:59+00:00,2781535,1182975,0.7419355,7419,-0.20443739,-2044
23,2025-06-09 10:27:01+00:00,2781535,1182975,0.0,0,0.0,0
24,2025-06-11 10:10:41+00:00,2781535,1182975,0.0,0,0.0,0
25,2025-06-12 10:25:59+00:00,2781535,1182975,0.0,0,0.0,0
26,2025-06-13 10:07:01+00:00,2781535,1182975,0.0,0,0.0,0
27,2025-06-14 10:16:21+00:00,2781535,1182975,0.8128302,8128,-0.3710507,-3710
28,2025-06-16 10:20:41+00:00,2781535,1182975,0.650974,6509,-0.114377566,-1143
29,2025-06-17 10:26:21+00:00,2781535,1182975,0.0,0,0.0,0
30,2025-06-19 10:15:59+00:00,2781535,1182975,0.85726494,8572,-0.37657306,-3765
31,2025-06-19 10:30:41+00:00,2781535,1182975,0.0,0,0.0,0
32,2025-06-21 10:06:11+00:00,2781535,1182975,0.0,0,0.0,0
33,2025-06-22 10:25:59+00:00,2781535,1182975,0.0,0,0.0,0
34,2025-06-26 10:05:59+00:00,2781535,1182975,0.0,0,0.0,0
35,2025-06-26 10:17:01+00:00,2781535,1182975,0.7889018,7889,-0.3375796,-3375
36,2025-06-29 10:27:01+00:00,2781535,1182975,0.0,0,0.0,0
37,2025-07-01 10:10:51+00:00,2781535,1182975,0.0,0,0.0,0
38,2025-07-02 10:25:59+00:00,2781535,1182975,0.0,0,0.0,0
39,2025-07-03 10:07:11+00:00,2781535,1182975,0.0,0,0.0,0
40,2025-07-04 10:20:41+00:00,2781535,1182975,0.34724292,3472,-0.12542567,-1254
41,2025-07-12 10:25:59+00:00,2781535,1182975,0.0,0,0.0,0
42,2025-07-09 10:15:59+00:00,2781535,1182975,0.13703102,1370,0.16751267,1675
43,2025-07-09 10:30:41+00:00,2781535,1182975,0.0,0,0.0,0
44,2025-07-17 10:30:51+00:00,2781535,1182975,0.0,0,0.0,0
45,2025-07-19 10:15:59+00:00,2781535,1182975,0.8834711,8834,-0.38724372,-3872
46,2025-07-22 10:25:59+00:00,2781535,1182975,0.0,0,0.0,0
